id,name,album,artist,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood
2dpaYNEQHiRxtZbfNsse99,Happier,Happier,Marshmello,214289,0.687,0.191,0.792,0,0.167,0.671,-2.749,0.0452,100.015,5,4,Sad
2tGvwE8GcFKwNdAXMnlbfl,happier,SOUR,Olivia Rodrigo,175933,0.395,0.765,0.443,9.67E-06,0.0839,0.338,-9.72,0.133,168.924,6,3,Sad
2dpaYNEQHiRxtZbfNsse99,Happier,Happier,Marshmello,214289,0.687,0.191,0.792,0,0.167,0.671,-2.749,0.0452,100.015,5,4,Energetic
32BeYxKPrig1LefHsC0Xuo,Happier Than Ever - Edit,Happier Than Ever (Edit),Billie Eilish,151444,0.334,0.0468,0.599,0.000392,0.205,0.127,-5.742,0.0365,161.74,0,3,Sad
14sOS5L36385FJ3OL8hew4,Happy Now,Happy Now,Kygo,211362,0.693,0.374,0.575,0,0.252,0.492,-6.998,0.0801,117.999,9,4,Energetic
3zjjzKg16tczCMwckGKGuH,Happy Pills,Happy Pills,Weathers,203080,0.521,0.00327,0.885,0.00904,0.324,0.344,-4.934,0.125,115.985,4,4,Sad
1JO1xLtVc8mWhIoE3YaCL0,Happy Together,Happy Together,The Turtles,176293,0.584,0.55,0.367,1.38E-05,0.0818,0.588,-9.638,0.0328,120.175,6,4,Happy
3XBMJF4N7ZdZrK30oGCxpN,Hard 2 Face Reality,Poo Bear Presents: Bearthday Music,Poo Bear,196569,0.625,0.22,0.626,0,0.228,0.281,-5.281,0.0293,142.043,7,4,Sad
2KK7OUblFkd7TT9TjWgW7z,Harvest Love,Harvest Love,Tash Sultana,365928,0.276,0.314,0.251,6.05E-06,0.122,0.18,-9.078,0.0295,95.705,2,4,Sad
0fBP9n1mUM2Ur7LUPq8MVn,Hasta Luego,Hasta Luego,HRVY,147013,0.604,0.0178,0.908,0,0.386,0.853,-3.067,0.0522,102.051,0,4,Happy
15og0pCEcTFWEXOFKdcJlU,Hate Me,Brightest Blue,Ellie Goulding,188066,0.64,0.0875,0.789,0,0.147,0.762,-4.891,0.0644,75.018,8,4,Sad
6kls8cSlUyHW2BUOkDJIZE,Hate Me (with Juice WRLD),Hate Me (with Juice WRLD),Ellie Goulding,186223,0.657,0.108,0.768,0,0.144,0.759,-4.628,0.0507,75.025,8,4,Energetic
6ATgDc6e4sPn84hvJsAmPt,hate u love u,hate u love u,Olivia O'Brien,175466,0.407,0.656,0.416,0,0.0981,0.246,-8.915,0.174,176.947,6,4,Sad
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila,Camila Cabello,217306,0.765,0.184,0.523,3.56E-05,0.132,0.394,-4.333,0.03,104.988,2,4,Energetic
4riNlzZh1Xd4xqbIWy7zfM,Have You In My Wilderness,Silhouette,Julia Holter,233546,0.445,0.173,0.469,0.000624,0.0998,0.535,-5.981,0.0291,178.052,8,4,Sad
2kS6td1yvmpNgZTt1q5pQq,Hayloft,O My Heart,Mother Mother,181680,0.527,0.00475,0.922,0.000162,0.422,0.49,-2.666,0.0728,95.975,9,4,Energetic
7IQwT5VzrCo7UcMRljkkmR,He Like That,Fifth Harmony,Fifth Harmony,217106,0.592,0.362,0.681,0,0.142,0.491,-5.597,0.141,147.016,0,4,Energetic
1zpFTApsJK8n8FO9XUeGJW,Heart Attack,SEX AND LOVE (Deluxe),Enrique Iglesias,170146,0.553,0.0639,0.892,0,0.426,0.479,-4.039,0.0667,77.01,4,4,Energetic
4xqrdfXkTW4T0RauPLv3WA,Heather,Kid Krow,Conan Gray,198040,0.357,0.584,0.425,0,0.322,0.27,-7.301,0.0333,102.078,5,3,Sad
4QAUGy6k7c3IOAhgWz52r7,Heaven (David Guetta & MORTEN Remix),Heaven - David Guetta & MORTEN Remix,Avicii,215238,0.572,0.00292,0.934,0.0198,0.105,0.204,-5.053,0.0446,125.948,6,4,Happy
0M6TLjxixptslrmQpWbRoR,Heavenly,Heavenly,Cigarettes After Sex,288594,0.539,0.617,0.432,0.692,0.11,0.133,-9.298,0.0249,105.196,8,4,Sad
6Nm8h73ycDG2saCnZV8poF,Hellbilly Deluxe,Dragula,Rob Zombie,222826,0.591,8.74E-05,0.963,0.000107,0.0781,0.609,-6.489,0.0531,125.03,0,4,Energetic
664gdARxaClFsoF5SXKOws,Here,Know-It-All (Deluxe),Alessia Cara,199453,0.376,0.0783,0.822,0,0.0841,0.327,-3.974,0.104,120.493,0,4,Energetic
6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,Abbey Road (Remastered),The Beatles,185733,0.557,0.0339,0.54,0.00248,0.179,0.394,-10.484,0.0347,129.171,9,4,Happy
5icOoE6VgqFKohjWWNp0Ac,Here With Me,Here With Me,Marshmello,156346,0.791,0.0623,0.565,0,0.156,0.181,-3.933,0.0439,99.961,5,4,Energetic
05XtssRLI22p8wLFIr7Vrl,Heroes (we could be),Forever (Deluxe),Alesso,210013,0.503,0.0305,0.748,0,0.343,0.356,-4.124,0.0619,125.896,5,4,Happy
285HeuLxsngjFn4GGegGNm,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",Listen,David Guetta,192560,0.596,0.24,0.73,0,0.325,0.525,-4.091,0.151,85.979,9,4,Energetic
4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,All That We Needed,Plain White T's,232533,0.656,0.872,0.291,0,0.114,0.298,-10.572,0.0293,103.971,2,4,Happy
1rqqCSm0Qe4I9rUvWncaom,High Hopes,Pray for the Wicked,Panic! At The Disco,190946,0.579,0.193,0.904,0,0.064,0.681,-2.729,0.0618,82.014,5,4,Happy
4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),High On Life (feat. Bonn),Martin Garrix,230761,0.414,0.0129,0.486,0,0.111,0.368,-6.431,0.0311,128.038,6,4,Happy
7FwWRSAlhfyhbvybdfDUCe,High School Sweethearts,K-12,Melanie Martinez,311081,0.648,0.453,0.639,0,0.283,0.44,-6.415,0.123,94.033,10,4,Sad
0dCr3qIupWh36ilLjRHi4P,High Times - The Singles 1992 - 2006,Virtual Insanity - Remastered,Jamiroquai,228333,0.651,0.13,0.946,0,0.148,0.508,-4.717,0.101,91.911,6,4,Happy
0939D7aT18uBDS2MTjWzct,Higher Power,Higher Power,Coldplay,211294,0.507,0.00711,0.828,2.44E-05,0.261,0.489,-6.023,0.0449,178.032,10,4,Energetic
3WNuXdBxk8tQ2VI020dqvE,Highway to Heaven - English Version,Highway to Heaven (English Version),NCT 127,200573,0.676,0.00257,0.74,1.59E-05,0.0782,0.497,-5.044,0.0494,112.839,6,4,Energetic
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,Highway to Hell,AC/DC,208400,0.574,0.061,0.913,0.00158,0.156,0.423,-4.793,0.133,115.728,6,4,Happy
5k38wzpLb15YgncyWdTZE4,Him & I (with Halsey),The Beautiful & Damned,G-Eazy,268866,0.589,0.0534,0.731,0,0.308,0.191,-6.343,0.0868,87.908,2,4,Sad
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),"Oral Fixation, Vol. 2 (Expanded Edition)",Shakira,218093,0.778,0.284,0.824,0,0.405,0.758,-5.892,0.0707,100.024,10,4,Energetic
60XKnJFLaCy2SH8bubf5pK,Hit It,Hit It,Moodshift,128405,0.778,0.0139,0.845,0.105,0.2,0.832,-5.451,0.0459,117.982,11,4,Energetic
3v8PlUFGQQDBIk1J86waCo,Hits Back,Should I Stay or Should I Go - Remastered,The Clash,188240,0.742,0.0838,0.844,0,0.418,0.85,-6.441,0.111,113.371,2,4,Happy
5YlHgqWo3Kt2mF88ubmR62,Hold It Together,Sad Corny Fuck,JP Saxe,220520,0.604,0.835,0.179,0,0.162,0.391,-15.383,0.0339,124.982,2,3,Sad
5vjLSffimiIP26QG5WcN2K,Hold On,Hold On,Chord Overstreet,198853,0.618,0.469,0.443,0,0.0829,0.167,-9.681,0.0526,119.949,2,4,Sad
4u4NyuceXP7Uzh7XFJKCr1,Hold On,Hold On,Justin Bieber,170813,0.658,0.0106,0.634,0,0.132,0.29,-5.797,0.0413,139.98,1,4,Energetic
5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper),Holy,Justin Bieber,212093,0.673,0.196,0.704,0,0.0898,0.372,-8.056,0.36,86.919,6,4,Calm
7Ga9ZSdPAcQXQvd1ObVFpm,Holy Water,Holy Water,Galantis,176657,0.587,0.0653,0.734,0.000571,0.398,0.401,-4.558,0.0407,125.848,9,4,Energetic
3vqt0fEt6I52ANHu7mAlIP,Home,Heavy,Collective Soul,177213,0.535,0.000919,0.854,0.00149,0.0676,0.618,-6.519,0.0368,106.929,1,4,Energetic
3Qsp2uAtcDCrrlknJtUPj8,Home,Home,Lucas & Steve,189834,0.544,0.00851,0.932,0.00811,0.157,0.337,-5.816,0.0679,125.954,10,4,Energetic
0iwsQWgtjSq2kUXuZwTDAL,Home with You,As She Pleases,Madison Beer,190576,0.631,0.067,0.599,0,0.0952,0.727,-6.137,0.0878,170.122,7,4,Happy
0T3UHut7JmCi5jcgYiMawm,Honey,Essential Attitudes,Peals,217987,0.444,0.449,0.497,0.722,0.081,0.25,-12.601,0.0383,99.093,5,4,Calm
3gdewACMIVMEWVbyb8O9sY,Honky Chateau,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,281613,0.601,0.432,0.532,6.25E-06,0.0925,0.341,-9.119,0.0286,136.571,10,4,Happy
1eK4KsyjAzr2xJ86Tj5SWa,Hoobastank,Crawling In The Dark,Hoobastank,175026,0.592,0.000295,0.932,7.59E-05,0.138,0.698,-4.491,0.0885,93.675,6,4,Energetic
1dssHOp3HpaK9o5c0CL7xU,Hoovela,Hoovela,Steve Aoki,207295,0.341,0.00123,0.989,0.822,0.4,0.119,-3.828,0.111,103.48,4,1,Happy
4BiiOzZCrXEzHRLYcYFiD5,Hope,Sick Boy,The Chainsmokers,180120,0.773,0.488,0.699,3.60E-06,0.0814,0.513,-5.982,0.0958,104.941,1,4,Energetic
07FUh3cxCPNQFIIp8aSWCy,Hopeless Romantics,It Takes Me Back,Emmrose,142200,0.487,0.902,0.111,0.000107,0.35,0.179,-11.608,0.0356,87.161,5,4,Sad
5mqEL5pgnDCcWtTWpAofIV,Horrorscope,Promise,Eve 6,176506,0.62,0.00791,0.85,0,0.0769,0.715,-4.096,0.0327,107.982,9,4,Energetic
0iGckQFyv6svOfAbAY9aWJ,Hot N Cold,One Of The Boys,Katy Perry,220226,0.706,7.95E-05,0.841,0,0.0688,0.861,-3.956,0.0418,132.032,7,4,Energetic
2DgdHcjWmO3qd50RzuBLgZ,House of Memories,Death of a Bachelor,Panic! At The Disco,208706,0.506,0.00272,0.817,0,0.0486,0.506,-5.051,0.0335,109.952,11,4,Energetic
6RT3PxDEQOa7m6tK502DNa,How Bizarre,How Bizarre,OMC,224053,0.784,0.261,0.675,1.40E-06,0.293,0.854,-7.718,0.049,124.908,0,4,Happy
5EbX5xL3O2xT8FxCpYzgUO,"How Far I'll Go - From ""Moana""","How Far I'll Go (From ""Moana"")",Alessia Cara,175517,0.309,0.155,0.544,0.000265,0.0727,0.16,-9.621,0.352,180.979,9,4,Energetic
6ruBSXfnFc6raFDFm9YB3r,How To Fight,How To Fight,Eartheater,211295,0.404,0.702,0.249,0.000911,0.171,0.284,-15.881,0.0472,120.221,7,4,Sad
5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,How To Save A Life,The Fray,262533,0.64,0.269,0.743,0,0.101,0.361,-4.08,0.0379,122.035,10,4,Sad
4A6C6K8c8IukPda2f0rI8J,Hum,Suhpratti,Parazal,186542,0.564,0.974,0.0515,0.765,0.114,0.214,-15.118,0.0338,93.961,11,4,Calm
5aFSzu0b7ccAYjTkbTNTsQ,Human,Losing You,Aquilo,205859,0.383,0.63,0.446,0,0.0946,0.213,-8.693,0.0382,77.399,0,4,Sad
1V17xHHZgIgZ6H14rinHdi,Human Connection,Human Connection,Cult Solo,328040,0.6,0.0938,0.882,0.912,0.0542,0.347,-8.394,0.0311,120.008,5,4,Happy
1IB1GFSTgmeecjscmAJ0lW,Humans (Let Me Love You),Humans (Let Me Love You),Sick Individuals,161048,0.584,0.21,0.835,1.49E-06,0.126,0.371,-3.663,0.0584,128.106,7,4,Happy
5zfsg3FNA03fCUZzW2a9Fr,Hunted,Eden - Hunted Version,Anna Calvi,257815,0.158,0.965,0.0963,0.105,0.0752,0.0395,-18.225,0.0398,71.012,0,4,Sad
2NRZo1Y3T6UaVCz1i8dMqm,Hunter,Hunter,Anna Calvi,251693,0.439,0.316,0.454,0.000696,0.0901,0.388,-8.251,0.028,97.97,5,4,Sad
2WfaOiMkCvy7F5fcp2zZ8L,Hunting High and Low,Take on Me,a-ha,225280,0.573,0.018,0.902,0.00125,0.0928,0.876,-7.638,0.054,84.412,6,4,Happy
5OdnfBqdFDpew4yKwfgZQu,HWAA - English Version,HWAA,(G)I-DLE,197320,0.606,0.0346,0.842,1.64E-06,0.0803,0.235,-3.58,0.0721,95.889,6,4,Energetic
61fUybL3XS40gcffnnNPoX,Hybrid Theory,One Step Closer,Linkin Park,157333,0.492,0.0014,0.969,1.32E-06,0.0787,0.538,-4.419,0.0491,95.136,9,4,Energetic
04mlpyRplis2yvf18EwaeN,Hybrid Theory,Points of Authority,Linkin Park,200240,0.512,0.03,0.97,0,0.0994,0.427,-3.886,0.212,94.952,8,4,Energetic
5rAxhWcgFng3s570sGO2F8,Hybrid Theory (Bonus Edition),A Place for My Head,Linkin Park,184640,0.603,0.0144,0.908,0,0.671,0.457,-5.254,0.184,133.063,11,4,Energetic
1Vej0qeQ3ioKwpI6FUbRv1,Hybrid Theory (Bonus Edition),Papercut,Linkin Park,184866,0.524,0.00022,0.939,0,0.623,0.661,-3.994,0.113,150.184,9,4,Energetic
1JuChOEPH0Rceq573FGQSK,Hymn,Rainbow,Kesha,205600,0.488,0.147,0.538,0,0.305,0.378,-4.974,0.076,67.037,6,4,Energetic
3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,A Head Full of Dreams,Coldplay,258266,0.491,0.211,0.693,6.92E-06,0.325,0.412,-6.487,0.0377,90.027,0,4,Energetic
2jpL7mFOMzRnbaSj790BfQ,Hypnagogia Well,Hypnagogia Well,Monocle Twins,222000,0.545,0.771,0.253,0.922,0.108,0.0529,-17.953,0.033,115.848,2,4,Calm
18IyalmZGqUTwvZStMf7A1,I Am Easy to Find,Rylan,The National,223853,0.609,0.403,0.789,0.0811,0.0446,0.717,-5.565,0.0468,144.047,11,4,Sad
4CFlaEtdgeu4mFmnUApAyl,I Blomstertid,Bortom Träden,Erik Reno,260564,0.446,0.801,0.0586,0.85,0.0876,0.111,-26.416,0.0416,124.019,8,4,Calm
5gNVTfD1L6QrPgOf0wFo0q,"I Brought You My Bullets, You Brought Me Your Love","Honey, This Mirror Isn't Big Enough for the Two of Us",My Chemical Romance,231096,0.383,0.000328,0.946,1.13E-06,0.0537,0.534,-8.122,0.0789,108.591,1,4,Energetic
46mPWQpvSFkXrr5nWoWW74,"I Brought You My Bullets, You Brought Me Your Love",Our Lady of Sorrows,My Chemical Romance,125626,0.271,0.00099,0.931,0,0.182,0.382,-6.81,0.0785,142.407,1,4,Energetic
5QlL4Rxjw3MQbx8Xvs75ts,I Can Feel the Night Around Me,Lost Moon,Nightlands,356125,0.448,0.328,0.591,0.708,0.111,0.303,-9.291,0.0327,145.482,0,4,Sad
1OdYu7mDO94ydUvfZPaPvP,I Can't Help (with Sarcastic Sounds),I Can't Help (with Sarcastic Sounds),Shoffy,121250,0.714,0.393,0.4,0.000718,0.109,0.318,-8.264,0.0618,81.974,2,4,Sad
07htwTiSZVnQfdl38siCIn,I dine øjne,I dine øjne,Efterklang,297249,0.67,0.762,0.417,0.0214,0.104,0.0708,-12.553,0.0404,121.13,8,4,Sad
0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),No.6 Collaborations Project,Ed Sheeran,219946,0.798,0.0902,0.676,0,0.0894,0.843,-5.041,0.0442,101.956,6,4,Energetic
2rx8InAMTVDeZdkLUWHDmA,I Don't Know (feat. Samuel T. Herring),I Don't Know (feat. Samuel T. Herring),BADBADNOTGOOD,256040,0.389,0.24,0.52,0.00467,0.337,0.654,-8.114,0.0332,134.329,0,4,Sad
0ZwdH0m32I8odedwvspYTh,I Don't Wanna Live Forever (Fifty Shades Darker),Under Covers,Tyler Ward,222351,0.787,0.603,0.403,0.00857,0.131,0.264,-11.989,0.033,118.042,0,4,Sad
58qX77t2VWMWcycsh9zKLc,i don't want to watch the world end with someone else,i don't want to watch the world end with someone else,Clinton Kane,184505,0.535,0.771,0.359,0,0.111,0.488,-9.343,0.0607,154.163,2,4,Sad
55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),reputation Stadium Tour Surprise Song Playlist,Taylor Swift,247160,0.731,0.0586,0.445,1.96E-05,0.14,0.106,-8.418,0.0533,117.97,0,4,Sad
3NdDpSvN911VPGivFlV5d0,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,245200,0.735,0.0631,0.451,1.30E-05,0.325,0.0862,-8.374,0.0585,117.973,0,4,Calm
7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",us,gnash,251033,0.492,0.687,0.275,0,0.101,0.18,-13.4,0.3,92.6,6,4,Calm
5H92IwQV1tExrJPDXLyt9B,I Just Want to Be the One You Love,I Just Want to Be the One You Love,Cryst,121051,0.787,0.844,0.231,0.00133,0.364,0.551,-17.493,0.0851,85.008,4,4,Sad
72jCZdH0Lhg93z6Z4hBjgj,I Knew You Were Trouble.,Red,Taylor Swift,217973,0.622,0.00454,0.469,2.25E-06,0.0398,0.679,-6.798,0.0363,77.019,3,4,Energetic
68UU9oaQtMDnh6PRlW842H,I Like Him,Everything Sucks,Princess Nokia,132453,0.893,0.0641,0.579,0.000121,0.215,0.611,-8.995,0.113,133.018,9,4,Energetic
58q2HKrzhC3ozto2nDdN4z,I Like It,Invasion of Privacy,Cardi B,253390,0.816,0.099,0.726,0,0.372,0.65,-3.998,0.129,136.048,5,4,Energetic
2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,I met you when I was 18. (the playlist),Lauv,197436,0.752,0.535,0.505,2.55E-06,0.104,0.419,-7.621,0.253,91.97,9,4,Sad
2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,I met you when I was 18. (the playlist),Lauv,197436,0.752,0.535,0.505,2.55E-06,0.104,0.419,-7.621,0.253,91.97,9,4,Energetic
1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,I Like Me Better,Lauv,197436,0.752,0.535,0.505,2.55E-06,0.104,0.419,-7.621,0.253,91.97,9,4,Calm
4S8d14HvHb70ImctNgVzQQ,I Love It (& Lil Pump),I Love It,Kanye West,127946,0.901,0.0114,0.522,0,0.259,0.329,-8.304,0.33,104.053,2,4,Energetic
05SBRd4fXgn8FX7bf8BCAE,I Need Your Love (feat. Ellie Goulding),18 Months,Calvin Harris,234506,0.695,0.41,0.869,0,0.237,0.58,-5.066,0.0483,124.989,8,4,Energetic
3U1TuSqHIubBA10cVP7Sk6,I Think I'm In Love,My Garden,Kat Dahlia,202666,0.632,0.137,0.638,0,0.125,0.574,-6.731,0.0505,121.868,7,3,Energetic
3LmVP6uZePqqq6F7yACjRw,I Think I'm in Love Again - Orchestral Mix,I Think I'm in Love Again,Bahlzack,261818,0.454,0.74,0.469,0,0.315,0.284,-11.148,0.0381,120.669,7,4,Sad
4pt5fDVTg5GhEvEtlz9dKk,I WANNA BE YOUR SLAVE,Teatro d'ira - Vol. I,Måneskin,173346,0.75,0.00165,0.608,0,0.178,0.958,-4.008,0.0387,132.507,1,4,Energetic
18W92Zm1KjLCbUIszOhpkD,I Wanna Know (feat. Bea Miller),I Wanna Know (feat. Bea Miller),NOTD,197938,0.661,0.0253,0.725,0,0.123,0.605,-4.859,0.0563,119.927,6,4,Happy
1JDIArrcepzWDTAWXdGYmP,I Want You To Know,True Colors,Zedd,240000,0.58,0.00537,0.846,6.62E-06,0.145,0.366,-2.876,0.0573,129.998,9,4,Energetic
04ZTP5KsCypmtCmQg5tH9R,I'm a Mess,Expectations,Bebe Rexha,195519,0.63,0.00281,0.694,0,0.0719,0.216,-6.257,0.0253,97.005,11,4,Sad
04ZTP5KsCypmtCmQg5tH9R,I'm a Mess,Expectations,Bebe Rexha,195519,0.63,0.00281,0.694,0,0.0719,0.216,-6.257,0.0253,97.005,11,4,Energetic
5MhsZlmKJG6X5kTHkdwC4B,I'm an Albatraoz,I'm an Albatraoz,AronChupa,166848,0.883,0.601,0.817,0.00449,0.11,0.595,-5.414,0.235,128.078,0,4,Energetic
7m3ro0wxkm9W4ILPRXfIzm,I'm Crazy But You Like That,I'm Crazy But You Like That,Ashley Price,146676,0.848,0.283,0.583,3.94E-05,0.371,0.786,-6.42,0.0529,122.052,8,4,Energetic
2jxfHzOYVLmGKejNRHvqoc,ID8,ID8,Dimitri Vangelis & Wyman,197183,0.576,0.0198,0.948,0.000123,0.683,0.193,-4.251,0.0898,128.029,9,3,Happy
4ABdTWafMCXfATpILRuZFW,IDWK,IDWK,DVBBS,179999,0.717,0.00271,0.847,1.04E-06,0.11,0.414,-6.159,0.0353,114.996,1,4,Happy
2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),If the World Was Ending (feat. Julia Michaels),JP Saxe,208687,0.464,0.866,0.473,0,0.109,0.604,-10.086,0.129,75.801,1,4,Sad
63rva3TBizr6x1Yp5uwKfD,If You Can Believe Your Eyes And Ears,California Dreamin',The Mamas & The Papas,157960,0.554,0.628,0.667,0,0.0486,0.597,-10.226,0.0342,112.749,1,4,Happy
1VsWQwQnIaSvZxzJsmLIvi,If You Ever Left Me,If You Ever Left Me,Jules Brave,166635,0.644,0.0344,0.575,7.37E-05,0.12,0.44,-5.964,0.0516,130.115,5,4,Calm
2an4Ix89mAOW4BoCBS5KeK,If You Love Me (feat. Tunji Ige),If You Love Me (feat. Tunji Ige),Julie Bergan,175882,0.536,0.0782,0.49,0,0.0671,0.762,-7.572,0.231,92.313,11,4,Energetic
3i5qVV8azKqGFK4Gzdt5YS,If You Want Love,Perception,NF,199386,0.551,0.659,0.386,0,0.125,0.245,-10.22,0.132,116.409,0,1,Energetic
4qlBvxOwFy6og73eik75Ro,Iko Iko,Iko Iko,Justin Wellington,182857,0.861,0.131,0.754,2.14E-06,0.0774,0.836,-5.356,0.0602,105.042,5,4,Energetic
2gFBh7NnEfSeBoZZDB5d2C,Illinois,"John Wayne Gacy, Jr.",Sufjan Stevens,199920,0.463,0.917,0.179,1.73E-05,0.12,0.183,-14.852,0.0402,80.747,0,4,Sad
4sqIHHGPprOZNdW5zMx36p,Images,Images,DeLange,163666,0.387,0.993,0.00579,0.929,0.136,0.137,-21.823,0.0439,111.991,7,4,Calm
0CgTuGTVzwPDd8o2rWH6DE,Imagination,Handwritten (Deluxe),Shawn Mendes,217773,0.481,0.0743,0.455,0,0.0694,0.333,-5.942,0.0286,179.468,0,4,Happy
7nDdxPUC5LbxmspeqkOzt8,imagine if,we,gnash,197216,0.907,0.568,0.452,0,0.244,0.691,-6.673,0.187,92.063,8,4,Energetic
1TSpCeUusXyZ7FiaDuy3x1,In Between (A-Side),Gracewood (Revisited),Steven Vrancken,139050,0.353,0.969,0.0544,0.915,0.106,0.158,-22.657,0.0408,74.883,8,4,Calm
4VywXu6umkIQ2OS0m1I79y,In Between Dreams,Better Together,Jack Johnson,207680,0.868,0.308,0.347,2.00E-05,0.11,0.659,-9.529,0.0536,110.059,5,4,Happy
7fRvtXvJMpGfTLdF0M09a1,In Heat,Talking In Your Sleep,The Romantics,235093,0.72,0.0289,0.967,0.000345,0.142,0.977,-4.434,0.0343,129.766,9,4,Happy
528rajP3OyhornDwrsQrt4,In Love and Death,Listening,The Used,166226,0.475,0.000121,0.907,0,0.034,0.408,-5.064,0.0941,92.578,0,4,Energetic
21YnmkSDhUkmkkni22Svc4,In My Blood,Shawn Mendes,Shawn Mendes,211360,0.622,0.0582,0.709,0,0.126,0.488,-7.32,0.0669,140.018,5,4,Happy
2QZ7WLBE8h2y1Y5Fb8RYbH,In My Blood,Shawn Mendes,Shawn Mendes,211360,0.622,0.0573,0.712,0,0.13,0.487,-7.321,0.066,140.025,5,4,Energetic
2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,Scorpion,Drake,217925,0.835,0.0589,0.626,6.00E-05,0.396,0.35,-5.833,0.125,91.03,1,4,Energetic
0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,In My Mind,Dynoro,184560,0.694,0.176,0.77,1.10E-05,0.118,0.163,-5.335,0.149,125.905,6,4,Happy
60a0Rd6pjrkxjPbaKzXjfq,In the End,Hybrid Theory (Bonus Edition),Linkin Park,216880,0.556,0.00958,0.864,0,0.209,0.4,-5.87,0.0584,105.143,3,4,Energetic
23L5CiUhw2jV1OIMwthR3S,In the Name of Love,In the Name of Love,Martin Garrix,195706,0.501,0.109,0.519,0,0.454,0.168,-5.88,0.0409,133.99,4,4,Energetic
7FORBAxm1qwuwbYo7Rtz42,In This Moment,In This Moment,Lucas Delphy,158666,0.479,0.771,0.221,0.856,0.101,0.089,-19.689,0.0325,115.965,6,4,Calm
2qoKkOBw3dAd8AlITOQ2Ca,Indigo,Indigo,LEFT.,196589,0.503,0.488,0.504,1.59E-06,0.122,0.67,-6.843,0.416,85.39,0,4,Sad
4qguRyO5RJexa48AuRwkLZ,Inertia,Without,The Exies,209906,0.523,0.000357,0.95,0,0.0944,0.479,-4.415,0.0467,99.231,6,4,Energetic
5AciiCKJKTLKRrAPSrKQy5,Infinite Sustain,Infinite Sustain,Amaranth Cove,149000,0.529,0.8,0.214,0.907,0.109,0.0903,-19.268,0.0315,124.069,6,4,Calm
6mgKP4yo57GTSMc3fJlyWm,Ingénue,Ingénue,Eline Moss,158176,0.283,0.993,0.122,0.905,0.0927,0.112,-23.074,0.0285,83.746,9,4,Calm
3GuzB4BEWq3bhZM8YydysZ,Inside*,Inside*,Ton Snijders,106573,0.266,0.99,0.0028,0.889,0.0933,0.151,-33.729,0.0493,132.581,7,4,Calm
6yf3MxEOScNBTYCHOAIiNQ,Instruction (feat. Demi Lovato & Stefflon Don),Instruction (feat. Demi Lovato & Stefflon Don),Jax Jones,165466,0.767,0.102,0.929,0,0.0921,0.923,-3.08,0.185,121.087,9,4,Energetic
264XhF2zW8Uc6sxTDLid13,Intenso boom boom ( Acompanha o Grave ),Dj Guuga 2019,Dj Guuga,120061,0.864,0.312,0.939,0.71,0.169,0.373,-1.122,0.185,79.454,6,4,Energetic
1HTYYXCKpMWiHRd7qIb6ui,Intermezzo No. 1 in E Minor,Intermezzo No. 1 in E Minor,Manuel Ponce,174013,0.31,0.995,0.0987,0.86,0.714,0.0558,-25.408,0.0444,106.205,4,1,Calm
0b11D9D0hMOYCIMN3OKreM,Into Your Arms (feat. Ava Max),Into Your Arms (feat. Ava Max),Witt Lowry,186022,0.504,0.0134,0.788,0,0.363,0.228,-4.113,0.215,170.039,3,4,Sad
0b11D9D0hMOYCIMN3OKreM,Into Your Arms (feat. Ava Max),Into Your Arms (feat. Ava Max),Witt Lowry,186022,0.504,0.0134,0.788,0,0.363,0.228,-4.113,0.215,170.039,3,4,Energetic
7uSvtldc5qiqcjmpeEk0gB,Intro Telefono 1 - Remix,Intro Telefono 1 (Remix),Mister Remix,224972,0.877,0.0582,0.739,8.74E-06,0.0731,0.305,-6.376,0.123,95.007,6,4,Energetic
